*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Thu Feb 18 09:39:33 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000,  7.753930671390464E-01, -6.386707806348336E-01,  1.037585843213976E-04,  1.067743634454005E-02,  1.319091532331257E-02, -1.001385341318934E-06,
2459075.500000000, A.D. 2020-Aug-14 00:00:00.0000,  7.859591568295621E-01, -6.253879456789259E-01,  1.027308917858814E-04,  1.045417146428483E-02,  1.337416368915050E-02, -1.049261866994534E-06,
2459076.500000000, A.D. 2020-Aug-15 00:00:00.0000,  7.963002695619594E-01, -6.119236536711761E-01,  1.016701207981971E-04,  1.022748530438354E-02,  1.355381032640549E-02, -1.066979656006008E-06,
2459077.500000000, A.D. 2020-Aug-16 00:00:00.0000,  8.064129941935284E-01, -5.982815661805448E-01,  1.006079790083566E-04,  9.997399882960393E-03,  1.372973295765765E-02, -1.051601084304120E-06,
2459078.500000000, A.D. 2020-Aug-17 00:00:00.0000,  8.162939481421908E-01, -5.844654749693077E-01,  9.957851341981612E-05,  9.763951691196532E-03,  1.390179347354550E-02, -1.001509066790162E-06,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000,  8.259397963212773E-01, -5.704793170903661E-01,  9.861639513465582E-05,  9.527200838640891E-03,  1.406984020218939E-02, -9.172120945775601E-07,
2459080.500000000, A.D. 2020-Aug-19 00:00:00.0000,  8.353472794189934E-01, -5.563271850536038E-01,  9.775439533865178E-05,  9.287240077376574E-03,  1.423371570790260E-02, -8.021091064493677E-07,
2459081.500000000, A.D. 2020-Aug-20 00:00:00.0000,  8.445132496302858E-01, -5.420133262651964E-01,  9.702025262466568E-05,  9.044200000832272E-03,  1.439327025478290E-02, -6.628818987407560E-07,
2459082.500000000, A.D. 2020-Aug-21 00:00:00.0000,  8.534347080769598E-01, -5.275421271678271E-01,  9.643347201547533E-05,  8.798246734264232E-03,  1.454837824077930E-02, -5.091993309465488E-07,
2459083.500000000, A.D. 2020-Aug-22 00:00:00.0000,  8.621088354773110E-01, -5.129180815619578E-01,  9.600281448317349E-05,  8.549570846580982E-03,  1.469895244162376E-02, -3.526463495765726E-07,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000,  8.705330082889985E-01, -4.981457480109148E-01,  9.572514831231814E-05,  8.298370142073528E-03,  1.484495092028403E-02, -2.051426129863485E-07,
2459085.500000000, A.D. 2020-Aug-24 00:00:00.0000,  8.787047968331166E-01, -4.832297050515076E-01,  9.558593006859987E-05,  8.044831827916113E-03,  1.498637451523671E-02, -7.735394489030517E-08,
2459086.500000000, A.D. 2020-Aug-25 00:00:00.0000,  8.866219475362666E-01, -4.681745129322566E-01,  9.556107845049236E-05,  7.789119255309960E-03,  1.512325691155497E-02,  2.244771004771639E-08,
2459087.500000000, A.D. 2020-Aug-26 00:00:00.0000,  8.942823553080119E-01, -4.529846871964975E-01,  9.561967372088548E-05,  7.531365542925311E-03,  1.525565165021260E-02,  8.889085448216661E-08,
2459088.500000000, A.D. 2020-Aug-27 00:00:00.0000,  9.016840327365933E-01, -4.376646850556620E-01,  9.572687767969051E-05,  7.271673262786987E-03,  1.538362006042275E-02,  1.194708497645348E-07,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000,  9.088250810212123E-01, -4.222189024312432E-01,  9.584664244023291E-05,  7.010117798157609E-03,  1.550722215109036E-02,  1.142003720110956E-07,
2459090.500000000, A.D. 2020-Aug-29 00:00:00.0000,  9.157036651171555E-01, -4.066516785018308E-01,  9.594400016465987E-05,  6.746752100974397E-03,  1.562651062609954E-02,  7.514825030783885E-08,
2459091.500000000, A.D. 2020-Aug-30 00:00:00.0000,  9.223179937382152E-01, -3.909673049862256E-01,  9.598688805034219E-05,  6.481611511481765E-03,  1.574152723853064E-02,  5.982727254451103E-09,
2459092.500000000, A.D. 2020-Aug-31 00:00:00.0000,  9.286663040020672E-01, -3.751700382758436E-01,  9.594753573685181E-05,  6.214718207482106E-03,  1.585230061645104E-02, -8.844594041915463E-08,
2459093.500000000, A.D. 2020-Sep-01 00:00:00.0000,  9.347468503538723E-01, -3.592641132387919E-01,  9.580345285814457E-05,  5.946085336571641E-03,  1.595884504284485E-02, -2.024901450085414E-07,
2459094.500000000, A.D. 2020-Sep-02 00:00:00.0000,  9.405578975187922E-01, -3.432537578362459E-01,  9.553804337114743E-05,  5.675720951455082E-03,  1.606116005105428E-02, -3.300674442144789E-07,
2459095.500000000, A.D. 2020-Sep-03 00:00:00.0000,  9.460977172802095E-01, -3.271432077165569E-01,  9.514086983978164E-05,  5.403631699782857E-03,  1.615923088484700E-02, -4.649956398557372E-07,
2459096.500000000, A.D. 2020-Sep-04 00:00:00.0000,  9.513645887298885E-01, -3.109367199072485E-01,  9.460760507522519E-05,  5.129826026873603E-03,  1.625302983091975E-02, -6.012784397844559E-07,
2459097.500000000, A.D. 2020-Sep-05 00:00:00.0000,  9.563568013448547E-01, -2.946385848027250E-01,  9.393973429430334E-05,  4.854316576670465E-03,  1.634251824777201E-02, -7.333146168870875E-07,
2459098.500000000, A.D. 2020-Sep-06 00:00:00.0000,  9.610726599621873E-01, -2.782531359234993E-01,  9.314409451343334E-05,  4.577121562907528E-03,  1.642764891925699E-02, -8.560127701451113E-07,
2459099.500000000, A.D. 2020-Sep-07 00:00:00.0000,  9.655104905876719E-01, -2.617847573579435E-01,  9.223234701184583E-05,  4.298265079616842E-03,  1.650836825358523E-02, -9.648122503201596E-07,
2459100.500000000, A.D. 2020-Sep-08 00:00:00.0000,  9.696686460567544E-01, -2.452378892805441E-01,  9.122046793285785E-05,  4.017776545148470E-03,  1.658461785980900E-02, -1.055630936598760E-06,
2459101.500000000, A.D. 2020-Sep-09 00:00:00.0000,  9.735455108609249E-01, -2.286170323626562E-01,  9.012831271395501E-05,  3.735689667170663E-03,  1.665633513749839E-02, -1.124777145311088E-06,
2459102.500000000, A.D. 2020-Sep-10 00:00:00.0000,  9.771395049179343E-01, -2.119267521810164E-01,  8.897926635290509E-05,  3.452041465705030E-03,  1.672345267204386E-02, -1.168875141584675E-06,
2459103.500000000, A.D. 2020-Sep-11 00:00:00.0000,  9.804490866654619E-01, -1.951716848408402E-01,  8.779993711869606E-05,  3.166872017631703E-03,  1.678589642952799E-02, -1.184863291829795E-06,
2459104.500000000, A.D. 2020-Sep-12 00:00:00.0000,  9.834727565794286E-01, -1.783565449016746E-01,  8.661978832388487E-05,  2.880225697850574E-03,  1.684358303567945E-02, -1.170131184008691E-06,
2459105.500000000, A.D. 2020-Sep-13 00:00:00.0000,  9.862090630222587E-01, -1.614861361968486E-01,  8.547053585128044E-05,  2.592154725444224E-03,  1.689641688391775E-02, -1.122860722730169E-06,
2459106.500000000, A.D. 2020-Sep-14 00:00:00.0000,  9.886566130496588E-01, -1.445653650721954E-01,  8.438508460440852E-05,  2.302725583407780E-03,  1.694428848894045E-02, -1.042608823204765E-06,
2459107.500000000, A.D. 2020-Sep-15 00:00:00.0000,  9.908140910213108E-01, -1.275992537812189E-01,  8.339577391879926E-05,  2.012028051400819E-03,  1.698707622172729E-02, -9.310894146696357E-07,
2459108.500000000, A.D. 2020-Sep-16 00:00:00.0000,  9.926802868442973E-01, -1.105929494592023E-01,  8.253181272438750E-05,  1.720184945689207E-03,  1.702465376037228E-02, -7.929653333108692E-07,
2459109.500000000, A.D. 2020-Sep-17 00:00:00.0000,  9.942541327268267E-01, -9.355172223180597E-02,  8.181606276921455E-05,  1.427358587544543E-03,  1.705690433790892E-02, -6.362888144532231E-07,
2459110.500000000, A.D. 2020-Sep-18 00:00:00.0000,  9.955347426583691E-01, -7.648094639898398E-02,  8.126173661196567E-05,  1.133749008587833E-03,  1.708373963579378E-02, -4.721690419453273E-07,
2459111.500000000, A.D. 2020-Sep-19 00:00:00.0000,  9.965214445464204E-01, -5.938606282652882E-02,  8.086991783523146E-05,  8.395809357255997E-04,  1.710511719818739E-02, -3.134608232186496E-07,
2459112.500000000, A.D. 2020-Sep-20 00:00:00.0000,  9.972137944424301E-01, -4.227252790056946E-02,  8.062878966341559E-05,  5.450818891796343E-04,  1.712104875489438E-02, -1.727493084001034E-07,
2459113.500000000, A.D. 2020-Sep-21 00:00:00.0000,  9.976115674599674E-01, -2.514576069879526E-02,  8.051494436838655E-05,  2.504589827872943E-04,  1.713159529712379E-02, -6.033903658287457E-08,
2459114.500000000, A.D. 2020-Sep-22 00:00:00.0000,  9.977147284595281E-01, -8.011100958304474E-03,  8.049638857113143E-05, -4.411719345821079E-05,  1.713685133738134E-02,  1.703357006037741E-08,
2459115.500000000, A.D. 2020-Sep-23 00:00:00.0000,  9.975233920793956E-01,  9.126214704443332E-03,  8.053633020073400E-05, -3.385176091243848E-04,  1.713692546096515E-02,  5.647404560170119E-08,
2459116.500000000, A.D. 2020-Sep-24 00:00:00.0000,  9.970377827481042E-01,  2.626105825194830E-02,  8.059680521802922E-05, -6.326504433513509E-04,  1.713192401869970E-02,  5.840078787690170E-08,
2459117.500000000, A.D. 2020-Sep-25 00:00:00.0000,  9.962582018092473E-01,  4.338840245998300E-02,  8.064155775963786E-05, -9.264520440852893E-04,  1.712194117661739E-02,  2.565634743933322E-08,
2459118.500000000, A.D. 2020-Sep-26 00:00:00.0000,  9.951850041595444E-01,  6.050330631944681E-02,  8.063801665608616E-05, -1.219877511957872E-03,  1.710705492686234E-02, -3.736323711194955E-08,
2459119.500000000, A.D. 2020-Sep-27 00:00:00.0000,  9.938185834340770E-01,  7.760089856319750E-02,  8.055849594946742E-05, -1.512893234438436E-03,  1.708732693138099E-02, -1.253745177674213E-07,
2459120.500000000, A.D. 2020-Sep-28 00:00:00.0000,  9.921593634244515E-01,  9.467636202852035E-02,  8.038084623298665E-05, -1.805471855929347E-03,  1.706280404241951E-02, -2.326442480973119E-07,
2459121.500000000, A.D. 2020-Sep-29 00:00:00.0000,  9.902077935061387E-01,  1.117249197546291E-01,  8.008875974385077E-05, -2.097589162221381E-03,  1.703352008894905E-02, -3.532569107594513E-07,
2459122.500000000, A.D. 2020-Sep-30 00:00:00.0000,  9.879643465562433E-01,  1.287418227179533E-01,  7.967186127084996E-05, -2.389222087191290E-03,  1.699949731968330E-02, -4.812871687237763E-07,
2459123.500000000, A.D. 2020-Oct-01 00:00:00.0000,  9.854295185842183E-01,  1.457223388011085E-01,  7.912564925852564E-05, -2.680347196104877E-03,  1.696074744898178E-02, -6.109341848869404E-07,
2459124.500000000, A.D. 2020-Oct-02 00:00:00.0000,  9.826038297983306E-01,  1.626617426930922E-01,  7.845130873662143E-05, -2.970939298989496E-03,  1.691727251702593E-02, -7.366459664051695E-07,
2459125.500000000, A.D. 2020-Oct-03 00:00:00.0000,  9.794878270283764E-01,  1.795553066605029E-01,  7.765540298008375E-05, -3.260970134198787E-03,  1.686906580488211E-02, -8.532363637331282E-07,
2459126.500000000, A.D. 2020-Oct-04 00:00:00.0000,  9.760820873815690E-01,  1.963982923182111E-01,  7.674945672279327E-05, -3.550407247775616E-03,  1.681611292354544E-02, -9.559823207544066E-07,
2459127.500000000, A.D. 2020-Oct-05 00:00:00.0000,  9.723872228471123E-01,  2.131859435576811E-01,  7.574945833355562E-05, -3.839213242461546E-03,  1.675839301487753E-02, -1.040686708823310E-06,
2459128.500000000, A.D. 2020-Oct-06 00:00:00.0000,  9.684038854216880E-01,  2.299134806450675E-01,  7.467531937588884E-05, -4.127345490576604E-03,  1.669587984387367E-02, -1.103700931630718E-06,
2459129.500000000, A.D. 2020-Oct-07 00:00:00.0000,  9.641327723118710E-01,  2.465760952329768E-01,  7.355032830476560E-05, -4.414756238829297E-03,  1.662854248250772E-02, -1.141917171095722E-06,
2459130.500000000, A.D. 2020-Oct-08 00:00:00.0000,  9.595746309413739E-01,  2.631689457331904E-01,  7.240061632353828E-05, -4.701392831121249E-03,  1.655634530951795E-02, -1.152757846840517E-06,
2459131.500000000, A.D. 2020-Oct-09 00:00:00.0000,  9.547302638654790E-01,  2.796871522786831E-01,  7.125461757541623E-05, -4.987197577527832E-03,  1.647924718197501E-02, -1.134205905479237E-06,
2459132.500000000, A.D. 2020-Oct-10 00:00:00.0000,  9.496005342531646E-01,  2.961257904726090E-01,  7.014245594340108E-05, -5.272106633417225E-03,  1.639719988293955E-02, -1.084931086187863E-06,
2459133.500000000, A.D. 2020-Oct-11 00:00:00.0000,  9.441863732842641E-01,  3.124798834107980E-01,  6.909513342129168E-05, -5.556047172280408E-03,  1.631014634702679E-02, -1.004569368768473E-06,
2459134.500000000, A.D. 2020-Oct-12 00:00:00.0000,  9.384887914865430E-01,  3.287443922398884E-01,  6.814334483445949E-05, -5.838932265148174E-03,  1.621801974258600E-02, -8.941937828987524E-07,
2459135.500000000, A.D. 2020-Oct-13 00:00:00.0000,  9.325088963848509E-01,  3.449142069331882E-01,  6.731573132369498E-05, -6.120653459321156E-03,  1.612074517062219E-02, -7.569542330154642E-07,
2459136.500000000, A.D. 2020-Oct-14 00:00:00.0000,  9.262479182574443E-01,  3.609841409833490E-01,  6.663646269875514E-05, -6.401072352311315E-03,  1.601824615602480E-02, -5.987426317770679E-07,
2459137.500000000, A.D. 2020-Oct-15 00:00:00.0000,  9.197072435481757E-01,  3.769489356926712E-01,  6.612226445473284E-05, -6.680014422118789E-03,  1.591045745844236E-02, -4.285733910918290E-07,
2459138.500000000, A.D. 2020-Oct-16 00:00:00.0000,  9.128884513088843E-01,  3.928032801600736E-01,  6.577938183713410E-05, -6.957269992142644E-03,  1.579734315560513E-02, -2.582593092148153E-07,
2459139.500000000, A.D. 2020-Oct-17 00:00:00.0000,  9.057933432757210E-01,  4.085418499856349E-01,  6.560135709299937E-05, -7.232606403037642E-03,  1.567891477307812E-02, -1.010893872120869E-07,
2459140.500000000, A.D. 2020-Oct-18 00:00:00.0000,  8.984239561537140E-01,  4.241593607051067E-01,  6.556858449654830E-05, -7.505790752250796E-03,  1.555524120490925E-02,  3.032630643171055E-08,
2459141.500000000, A.D. 2020-Oct-19 00:00:00.0000,  8.907825486734252E-01,  4.396506241573193E-01,  6.565015058670386E-05, -7.776615948578309E-03,  1.542644409377417E-02,  1.263167140692514E-07,
2459142.500000000, A.D. 2020-Oct-20 00:00:00.0000,  8.828715653033117E-01,  4.550105929639023E-01,  6.580759847212700E-05, -8.044919733928161E-03,  1.529267952758116E-02,  1.816055684501408E-07,
2459143.500000000, A.D. 2020-Oct-21 00:00:00.0000,  8.746935874890817E-01,  4.702343830387455E-01,  6.599951745690416E-05, -8.310590133567526E-03,  1.515411407774167E-02,  1.954859124806584E-07,
2459144.500000000, A.D. 2020-Oct-22 00:00:00.0000,  8.662512860873756E-01,  4.853172733593905E-01,  6.618573183122125E-05, -8.573558369935692E-03,  1.501090461194540E-02,  1.709280843053768E-07,
2459145.500000000, A.D. 2020-Oct-23 00:00:00.0000,  8.575473846476438E-01,  5.002546898150230E-01,  6.633031806521973E-05, -8.833785441020210E-03,  1.486318699072101E-02,  1.132388155993301E-07,
2459146.500000000, A.D. 2020-Oct-24 00:00:00.0000,  8.485846365347552E-01,  5.150421822310037E-01,  6.640330145799349E-05, -9.091248723944666E-03,  1.471107332782615E-02,  2.883263754423339E-08,
2459147.500000000, A.D. 2020-Oct-25 00:00:00.0000,  8.393658138324253E-01,  5.296754016258154E-01,  6.638130579816877E-05, -9.345932124541777E-03,  1.455465457812827E-02, -7.561353279335278E-08,
2459148.500000000, A.D. 2020-Oct-26 00:00:00.0000,  8.298937039708597E-01,  5.441500812715859E-01,  6.624756178923128E-05, -9.597820410000348E-03,  1.439400507545518E-02, -1.936098626938270E-07,
2459149.500000000, A.D. 2020-Oct-27 00:00:00.0000,  8.201711102931755E-01,  5.584620222920055E-01,  6.599161905857369E-05, -9.846896780343865E-03,  1.422918681507584E-02, -3.190196676184676E-07,
2459150.500000000, A.D. 2020-Oct-28 00:00:00.0000,  8.102008539957040E-01,  5.726070829722154E-01,  6.560897787660388E-05, -1.009314233125665E-02,  1.406025251858478E-02, -4.460742839998403E-07,
2459151.500000000, A.D. 2020-Oct-29 00:00:00.0000,  7.999857761513579E-01,  5.865811704489515E-01,  6.510073695464439E-05, -1.033653626550793E-02,  1.388724735454755E-02, -5.693398797532049E-07,
2459152.500000000, A.D. 2020-Oct-30 00:00:00.0000,  7.895287394788784E-01,  6.003802335647977E-01,  6.447327055376321E-05, -1.057705609667362E-02,  1.371020961508106E-02, -6.836993676240694E-07,
2459153.500000000, A.D. 2020-Oct-31 00:00:00.0000,  7.788326300854482E-01,  6.140002560634235E-01,  6.373790326927438E-05, -1.081467746247310E-02,  1.352917079876012E-02, -7.843772801756765E-07,
2459154.500000000, A.D. 2020-Nov-01 00:00:00.0000,  7.679003596356639E-01,  6.274372497547311E-01,  6.291053707085497E-05, -1.104937346550899E-02,  1.334415553162001E-02, -8.670088870482531E-07,
2459155.500000000, A.D. 2020-Nov-02 00:00:00.0000,  7.567348683695965E-01,  6.406872476552834E-01,  6.201119315865290E-05, -1.128111366691956E-02,  1.315518163379865E-02, -9.277379953706525E-07,
2459156.500000000, A.D. 2020-Nov-03 00:00:00.0000,  7.453391292089164E-01,  6.537462973283160E-01,  6.106345076193043E-05, -1.150986295537382E-02,  1.296226045635179E-02, -9.633217302424282E-07,
2459157.500000000, A.D. 2020-Nov-04 00:00:00.0000,  7.337161529698195E-01,  6.666104546759269E-01,  6.009378512859743E-05, -1.173558048899931E-02,  1.276539742459693E-02, -9.712255340189289E-07,
2459158.500000000, A.D. 2020-Nov-05 00:00:00.0000,  7.218689945642249E-01,  6.792757782998747E-01,  5.913081724515021E-05, -1.195821877101173E-02,  1.256459259419041E-02, -9.497057903921065E-07,
2459159.500000000, A.D. 2020-Nov-06 00:00:00.0000,  7.098007601102394E-01,  6.917383243344850E-01,  5.820448113732391E-05, -1.217772271244329E-02,  1.235984101075311E-02, -8.978963343356984E-07,
2459160.500000000, A.D. 2020-Nov-07 00:00:00.0000,  6.975146151281969E-01,  7.039941415002469E-01,  5.734508937673454E-05, -1.239402832361555E-02,  1.215113279917977E-02, -8.159321164129589E-07,
2459161.500000000, A.D. 2020-Nov-08 00:00:00.0000,  6.850137944339834E-01,  7.160392661881617E-01,  5.658223928033595E-05, -1.260706054294409E-02,  1.193845320615267E-02, -7.051507186699402E-07,
2459162.500000000, A.D. 2020-Nov-09 00:00:00.0000,  6.723016148274316E-01,  7.278697178194808E-01,  5.594346534317510E-05, -1.281672976412100E-02,  1.172178326197188E-02, -5.684008133013857E-07,
2459163.500000000, A.D. 2020-Nov-10 00:00:00.0000,  6.593814919549481E-01,  7.394814956466111E-01,  5.545253257947749E-05, -1.302292700758098E-02,  1.150110223587671E-02, -4.104439268204332E-07,
2459164.500000000, A.D. 2020-Nov-11 00:00:00.0000,  6.462569623865249E-01,  7.508705795349456E-01,  5.512731776660283E-05, -1.322551856021626E-02,  1.127639339819472E-02, -2.383511364416380E-07,
2459165.500000000, A.D. 2020-Nov-12 00:00:00.0000,  6.329317104671741E-01,  7.620329387008474E-01,  5.497738209540543E-05, -1.342434228136657E-02,  1.104765428288264E-02, -6.167705007433704E-08,
2459166.500000000, A.D. 2020-Nov-13 00:00:00.0000,  6.194095965870895E-01,  7.729645528961824E-01,  5.500161062994556E-05, -1.361920911579094E-02,  1.081491102924917E-02,  1.079026328100506E-07,
2459167.500000000, A.D. 2020-Nov-14 00:00:00.0000,  6.056946798021159E-01,  7.836614486807215E-01,  5.518660075579292E-05, -1.380991332526270E-02,  1.057823334866419E-02,  2.577532671947871E-07,
2459168.500000000, A.D. 2020-Nov-15 00:00:00.0000,  5.917912254063844E-01,  7.941197483553142E-01,  5.550661269143048E-05, -1.399625204162386E-02,  1.033774366806454E-02,  3.761960005713552E-07,
2459169.500000000, A.D. 2020-Nov-16 00:00:00.0000,  5.777036900657045E-01,  8.043357223376452E-01,  5.592560645667710E-05, -1.417804931747910E-02,  1.009361408622930E-02,  4.546381875486140E-07,
2459170.500000000, A.D. 2020-Nov-17 00:00:00.0000,  5.634366843873081E-01,  8.143058315344773E-01,  5.640116526636716E-05, -1.435517558521876E-02,  9.846049813516373E-03,  4.890757301748981E-07,
2459171.500000000, A.D. 2020-Nov-18 00:00:00.0000,  5.489949218109829E-01,  8.240267486214050E-01,  5.688932676260653E-05, -1.452755470046848E-02,  9.595265033031247E-03,  4.803523735379163E-07,
2459172.500000000, A.D. 2020-Nov-19 00:00:00.0000,  5.343831675007791E-01,  8.334953554164923E-01,  5.734903944447005E-05, -1.469515733859847E-02,  9.341460780774195E-03,  4.332150920297831E-07,
2459173.500000000, A.D. 2020-Nov-20 00:00:00.0000,  5.196061985995274E-01,  8.427087222710974E-01,  5.774530837250615E-05, -1.485798609565126E-02,  9.084811785067625E-03,  3.547586700978418E-07,
2459174.500000000, A.D. 2020-Nov-21 00:00:00.0000,  5.046687804347402E-01,  8.516640794680739E-01,  5.805077093487502E-05, -1.501605958862821E-02,  8.825463369980871E-03,  2.529368698639293E-07,
2459175.500000000, A.D. 2020-Nov-22 00:00:00.0000,  4.895756569278473E-01,  8.603587893194381E-01,  5.824599645469862E-05, -1.516940045754243E-02,  8.563535245686390E-03,  1.355339461847295E-07,
2459176.500000000, A.D. 2020-Nov-23 00:00:00.0000,  4.743315503517203E-01,  8.687903237350483E-01,  5.831902308889694E-05, -1.531802865136541E-02,  8.299128027064952E-03,  9.656407906315332E-09,
2459177.500000000, A.D. 2020-Nov-24 00:00:00.0000,  4.589411654980499E-01,  8.769562483507543E-01,  5.826459533866279E-05, -1.546195906346772E-02,  8.032329470501923E-03, -1.183866349646182E-07,
2459178.500000000, A.D. 2020-Nov-25 00:00:00.0000,  4.434091947378483E-01,  8.848542120999179E-01,  5.808340236068599E-05, -1.560120182519519E-02,  7.763218998612566E-03, -2.429899330986679E-07,
2459179.500000000, A.D. 2020-Nov-26 00:00:00.0000,  4.277403221130973E-01,  8.924819402993862E-01,  5.778145485143757E-05, -1.573576373138235E-02,  7.491870218665100E-03, -3.590880498762583E-07,
2459180.500000000, A.D. 2020-Nov-27 00:00:00.0000,  4.119392259035684E-01,  8.998372293590827E-01,  5.736962070573559E-05, -1.586564972387816E-02,  7.218351726601435E-03, -4.620134023084549E-07,
2459181.500000000, A.D. 2020-Nov-28 00:00:00.0000,  3.960105799664954E-01,  9.069179416511162E-01,  5.686326910685716E-05, -1.599086378426460E-02,  6.942726716664353E-03, -5.474269336109431E-07,
2459182.500000000, A.D. 2020-Nov-29 00:00:00.0000,  3.799590546242270E-01,  9.137219996316949E-01,  5.628193827980203E-05, -1.611140891465917E-02,  6.665051973538335E-03, -6.113413424884768E-07,
2459183.500000000, A.D. 2020-Nov-30 00:00:00.0000,  3.637893180630138E-01,  9.202473788802930E-01,  5.564893422759080E-05, -1.622728614322510E-02,  6.385376802371696E-03, -6.502336919786809E-07,
